name,type,number,id
Augusta W3 City Council,City Council,3,320192762
Augusta W4 City Council,City Council,4,320192763
Towanda City Council,City Council,15,320192765
Whitewater City Council,City Council,16,320192766
Baldwin City,City Council,1,320146765
Eudora City,City Council,2,320146766
Lawrence City,City Council,3,320146767
Lecompton City,City Council,4,320146768
Hartford City Council Pos 4,City Council,,320453992
Hartford City Council Pos 3,City Council,,320453993
Hartford City Council Pos 5,City Council,,320453991
N/A,City Council,1,320130928
Bonner Springs City,City Council,2,320130929
Edwardsville City,City Council,3,320130930
Delaware,City Council,4,320130931
Quivira City,City Council,9,320130932
Holton Ward 1,City Council,1,320454283
Holton Ward 2,City Council,2,320454284
Holton Ward 3,City Council,3,320454285
Norcatur City,City Council,,320449005
Jennings City,City Council,,320449004
Hiawatha City,City Council,,320449008
Horton City,City Council,,320449009
Reserve City,City Council,,320449010
Hamlin City,City Council,,320449011
Morrill City,City Council,,320449012
Fairview City,City Council,,320449013
Robinson City,City Council,,320449014
Everest City,City Council,,320449015
Ellinwood,City Council,3,320140730
Claflin,City Council,4,320140731
Albert,City Council,5,320140732
Galatia,City Council,6,320140733
Pawnee Rock,City Council,7,320140734
Olmitz,City Council,8,320140735
Susank,City Council,9,320140736
Oberlin City,City Council,,320449002
Dresden City,City Council,,320449003
Willis City,City Council,,320449016
Iola City Council 4,City Council,,320453532
City Dist 2,City Council,2,320151138
City Dist 3,City Council,3,320151139
City Dist 4,City Council,4,320151140
City Dist 5,City Council,5,320151141
City Dist 7,City Council,7,320151143
City Dist 8,City Council,8,320151144
City of Willard,City Council,,320151146
Andale City Council,City Council,,320445227
Bel Aire City Council,City Council,,320445228
Bentley City Council,City Council,,320445229
Meade,City Council,2,320445643
Fowler,City Council,1,320445644
Plains,City Council,3,320445645
City Limits Dist 001,City Council,1,320132589
City Limits Dist 002,City Council,2,320132590
Barnes City,City Council,,320448438
Palmer City,City Council,,320448447
Morrowville City,City Council,,320448446
Washington City,City Council,,320448450
Vining City,City Council,,320448448
Mahaska City,City Council,,320448445
Americus City Council Pos 2,City Council,,320453983
Americus City Council Pos 3,City Council,,320453986
Americus City Council Pos 4,City Council,,320453985
Americus City Council Pos 5,City Council,,320453984
Hartford City Council Pos 2,City Council,,320453994
Manhattan City,City Council,1,320124701
Leonardville City,City Council,2,320124702
Ogden City,City Council,3,320124703
Randolph City,City Council,4,320124704
Riley City,City Council,5,320124705
Commissioner-At-Large 2,Comm. At-Large,2,320130934
Commissioner-At-Large 1,Comm. At-Large,1,320130933
KCKCC Member AL Brd of Trustee,Community College,,320448368
BCC 02,Community College,2,320192795
DCCC,Community College,,320448401
BCC 03,Community College,3,320192796
Hutchinson Community College 3,Community College,3,320449627
Hutchinson Community College 2,Community College,2,320449626
Community College Cc,Community College,,320202710
Community College Ic,Community College,,320202711
BCC 01,Community College,1,320192794
Hutchinson Community College 1,Community College,1,320445449
Commissioner Dist 1,Commissioner,1,320156612
Commissioner Dist 2,Commissioner,2,320156613
Commissioner Dist 3,Commissioner,3,320156614
Center,City / Township,,320156617
Driftwood,City / Township,,320156618
Herl,City / Township,,320156619
Herndon City,City / Township,,320156620
Jefferson,City / Township,,320156621
Ludell,City / Township,,320156622
Mcdonald City,City / Township,,320156623
Mirage,City / Township,,320156624
Union,City / Township,,320156626
Rocewood,City / Township,,320156625
Atwood City,City / Township,,320156616
Achilles,City / Township,,320156615
Extension District #5,Countywide,,320453758
Precinct Committeewoman,Countywide,16,320454302
Precinct Committeman,Countywide,15,320454301
Precinct Committeewoman,Countywide,14,320454300
Precinct Committeeman,Countywide,13,320454299
Precinct Committeewoman,Countywide,12,320454298
Precinct Committeeman,Countywide,11,320454297
Precinct Committeewoman,Countywide,10,320454296
Precinct Committeewoman,Countywide,8,320454294
Precinct Committeeman,Countywide,7,320454293
Precinct Committeewoman,Countywide,6,320454292
Precinct Committeeman,Countywide,5,320454291
Precinct Committeewoman,Countywide,4,320454290
Precinct  Committeeman,Countywide,3,320454289
Precinct Committeewoman,Countywide,2,320454288
Precinct Committeeman,Countywide,1,320454287
 Frontier Extension Dist #11,Countywide,6,320453726
Sheriff,Countywide,5,320450335
Attorney,Countywide,4,320450334
Register of Deeds,Countywide,3,320450333
Treasurer,Countywide,2,320450332
Clerk,Countywide,1,320450331
Leavenworth County,Countywide,,320456201
Precinct Committeeman,Countywide,9,320454295
Cedar Point,City,,320445308
Cottonwood Falls,City,,320445309
Elmdale,City,,320445311
Strong City,City,,320445312
Matfield Green,City,,320445310
District Attorney 1,District Attorney,1,320211
District Attorney 2,District Attorney,2,320212
District Attorney 31,District Attorney,31,320241
District Attorney 30,District Attorney,30,320240
District Attorney 29,District Attorney,29,320239
District Attorney 28,District Attorney,28,320238
District Attorney 27,District Attorney,27,320237
District Attorney 26,District Attorney,26,320236
District Attorney 25,District Attorney,25,320235
District Attorney 24,District Attorney,24,320234
District Attorney 23,District Attorney,23,320233
District Attorney 22,District Attorney,22,320232
District Attorney 21,District Attorney,21,320231
District Attorney 20,District Attorney,20,320230
District Attorney 19,District Attorney,19,320229
District Attorney 18,District Attorney,18,320228
District Attorney 17,District Attorney,17,320227
District Attorney 16,District Attorney,16,320226
District Attorney 15,District Attorney,15,320225
District Attorney 14,District Attorney,14,320224
District Attorney 13,District Attorney,13,320223
District Attorney 12,District Attorney,12,320222
District Attorney 11,District Attorney,11,320221
District Attorney 10,District Attorney,10,320220
District Attorney 9,District Attorney,9,320219
District Attorney 3,District Attorney,3,320213
District Attorney 4,District Attorney,4,320214
District Attorney 5,District Attorney,5,320215
District Attorney 6,District Attorney,6,320216
District Attorney 7,District Attorney,7,320217
District Attorney 8,District Attorney,8,320218
Drainage 02,Drainage District,2,320202714
Little Arkansas River Drainage,Drainage District,,320448875
Drainage 00,Drainage District,0,320202712
Drainage EGDD,Drainage District,,32028551
Drainage Lw,Drainage District,,32022614
Drainage BP Twnshp,Drainage District,,320104668
Drainage Cowskin,Drainage District,,320104667
Monticello Drainage,Drainage District,,320182060
Merriam Drainage,Drainage District,,320182059
Drainage Wgd,Drainage District,,32036568
Drainage Ldd,Drainage District,,32036562
Drainage Cvd,Drainage District,,32064629
RD Riverside,Drainage District,,320445216
BG Big Arkansas,Drainage District,,320445215
03 Wolcott,Drainage District,3,320130937
02 Fairfax,Drainage District,2,320130936
01 Kaw Valley,Drainage District,1,320130935
DD2,Drainage District,1,320446029
Drainage 08,Drainage District,8,320202719
Drainage 07,Drainage District,7,320202718
Drainage 05,Drainage District,5,320202717
Drainage 04,Drainage District,4,320202716
Drainage 03,Drainage District,3,320202715
Drainage 01,Drainage District,1,320202713
Extension Council #12,Extension Council Districts,12,320453819
Extension Council District,Extension Council Districts,1,320453820
Post Rock Extension District 1,Extension Council Districts,1,320455543
Local Board Of Educ Dist 25,Local Board Of Educ,25,320156629
Local Board Of Educ Dist 14,Local Board Of Educ,14,320156628
Local Board Of Educ Dist 0,Local Board Of Educ,0,320156627
Local Board Of Educ Dist 36,Local Board Of Educ,36,320156630
Extension Council District 5,Extension Council District 5,5,320449820
Gorham Fire,Fire District,,320128708
Sedgwick County District 1,Fire District,1,320456096
Fire Dist Pos 2,Fire District,102,320120679
Fire Dist At Large,Fire District,104,320454041
Harvey County Fire 1,Fire District,,320456268
Fire Dist Pos 3,Fire District,103,320454208
Fire 5,Fire District,5,32012545
Burrton FD #5,Fire District,5,320453892
Fire District 5- Harvey,Fire District,5,320453893
Walton FD #1,Fire District,1,320454197
Fire Pcc,Fire District,,32086579
Fire Fd #3a,Fire District,,32084595
Fire Fd #1,Fire District,,32084596
Fire Fd #3b,Fire District,,32084597
Fire Fd #2,Fire District,,32084598
Fire Fd #4,Fire District,,32084599
Fire Fd #3,Fire District,,32084600
Marion Fire District,Fire District,1,320456202
Fire 2,Fire District,2,320456291
Fire 3,Fire District,3,320456292
Fire 4,Fire District,4,320456293
Fire 1,Fire District,1,320456294
Reading Rural Fire,Fire District,1,320447244
Cloud Co Fire Dist 1CR,Fire District,,320453388
Courtland Fire Dist 12,Fire District,,320453387
Norway Fire Dist 11,Fire District,,320453386
Scandia Fire Dist 10,Fire District,,320453385
Republic Fire Dist 9,Fire District,,320453383
Chester Fire Dist 8,Fire District,,320453382
Belleville Fire Dist 7,Fire District,,320453381
Talmo/Wayne Fire Dist 6,Fire District,,320453380
Agenda Fire Dist 5,Fire District,,320453379
Cuba Fire Dist 4,Fire District,,320453378
Munden/Narka Fire Dist 3,Fire District,,320453377
Hardy Fire Dist 2,Fire District,,320453376
Byron Fire Dist 1,Fire District,,320453375
Logan Fire District,Fire District,,320450295
Fire Dist Pos 1,Fire District,101,320120678
Meade,Hospital,,320445646
Onaga Hospital,Hospital,100,320455530
Hospital Dist 0,Hospital,0,320132586
Columbus Hospital Board,Hospital,1,320454185
Hospital 1,Hospital,1,320445497
Hospital 2,Hospital,2,320445498
Hospital Dist 0,Hospital,0,320148632
Hospital Dist ,Hospital,0,320158658
Hospital Dist 1,Hospital,1,320156631
Hospital Dist 0,Hospital,0,320160657
Hospital Dist 0,Hospital,0,320162647
Hospital Hd#1,Hospital,,32064628
Hospital Hd-1,Hospital,,32026599
Hospital Hd-2,Hospital,,32026600
Hospital He-1,Hospital,,32026602
Hospital Hjd,Hospital,,32026603
Hospital Dist 0,Hospital,0,320170618
Hospital Dist 1,Hospital,1,320170619
Hospital Dist 2,Hospital,2,320170620
Hospital Dist 3,Hospital,3,320170621
Hospital Dist 0,Hospital,0,320172612
Hospital Dist ,Hospital,2,320174628
Hospital Dist 0,Hospital,0,320168628
Hospital Bhd,Hospital,,32036564
Hospital Shd,Hospital,,32036566
Hospital Mhd,Hospital,,32036567
Hospital H,Hospital,,320178718
Hospital 01 - SJ,Hospital,1,320188682
Hospital 02 - MX,Hospital,2,320188683
Hospital 03 - HUD,Hospital,3,320188684
Hospital 04 - SF,Hospital,4,320188685
Hospital Dist 0,Hospital,0,320182810
Hospital Dist 331,Hospital,331,320182811
Hospital Dist 5,Hospital,5,320182812
Hospital Dist 1,Hospital,1,320453516
