"election_id","electoral_district_id","type","partisan","primary_party","electorate_specifications","special","office","filing_closed_date","number_elected","number_voting_for","ballot_id","ballot_placement","id"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","270","6","21450"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","273","6","21451"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","293","6","21452"
"30000","60016","","NO","","","no","Sheriff","1900-01-01","1","1","2","11","21453"
"30000","60061","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","387","12","21454"
"30000","60093","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","338","12","21455"
"30000","60106","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","191","18","21456"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","12","4","21457"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","15","4","21458"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","18","4","21459"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","21","4","21460"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","41","4","21461"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","44","4","21462"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","47","4","21463"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","50","4","21464"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","73","4","21465"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","76","4","21466"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","79","4","21467"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","102","4","21468"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","105","4","21469"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","108","4","21470"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","111","4","21471"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","131","4","21472"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","134","4","21473"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","137","4","21474"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","140","4","21475"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","163","4","21476"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","166","4","21477"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","169","4","21478"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","192","4","21479"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","195","4","21480"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","198","4","21481"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","201","4","21482"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","221","4","21483"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","224","4","21484"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","227","4","21485"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","230","4","21486"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","253","4","21487"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","256","4","21488"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","259","4","21489"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","262","4","21490"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","282","4","21491"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","285","4","21492"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","288","4","21493"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","291","4","21494"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","314","4","21495"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","317","4","21496"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","320","4","21497"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","343","4","21498"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","346","4","21499"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","349","4","21500"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","352","4","21501"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","372","4","21502"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","375","4","21503"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","378","4","21504"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","381","4","21505"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","404","4","21506"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","407","4","21507"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","410","4","21508"
"30000","60105","","NO","","","no","Member School Board","1900-01-01","1","1","19","28","21509"
"30000","60091","","NO","","","no","Mayor","1900-01-01","1","1","97","29","21510"
"30000","60208","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","41","12","21511"
"30000","60132","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","25","12","21512"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","241","5","21513"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","264","5","21514"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","267","5","21515"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","270","5","21516"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","273","5","21517"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","293","5","21518"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","296","5","21519"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","299","5","21520"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","302","5","21521"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","325","5","21522"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","328","5","21523"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","331","5","21524"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","334","5","21525"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","354","5","21526"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","357","5","21527"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","360","5","21528"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","363","5","21529"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","386","5","21530"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","389","5","21531"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","392","5","21532"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","415","5","21533"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","418","5","21534"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","421","5","21535"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","424","5","21536"
"30000","60260","","NO","","","no","Member House of Delegates","1900-01-01","1","1","163","8","21537"
"30000","60309","","NO","","","no","Member School Board","1900-01-01","1","1","168","28","21538"
"30000","60308","","NO","","","no","Member School Board","1900-01-01","1","1","76","28","21539"
"30000","60020","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","388","12","21540"
"30000","60187","","NO","","","no","Member House of Delegates","1900-01-01","1","1","221","8","21541"
"30000","60193","","NO","","","no","Member School Board","1900-01-01","1","1","273","28","21542"
"30000","60265","","NO","","","no","Sheriff","1900-01-01","1","1","69","11","21543"
"30000","60265","","NO","","","no","Sheriff","1900-01-01","1","1","104","11","21544"
"30000","60204","","NO","","","no","Member House of Delegates","1900-01-01","1","1","153","8","21545"
"30000","60231","","NO","","","no","Treasurer","1900-01-01","1","1","115","13","21546"
"30000","60274","","NO","","","no","Clerk of Court","1900-01-01","1","1","132","9","21547"
"30000","60205","","NO","","","no","Member House of Delegates","1900-01-01","1","1","136","8","21548"
"30000","60205","","NO","","","no","Member House of Delegates","1900-01-01","1","1","159","8","21549"
"30000","60205","","NO","","","no","Member House of Delegates","1900-01-01","1","1","162","8","21550"
"30000","60111","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","100","18","21551"
"30000","60036","","NO","","","no","Member Town Council - Special","1900-01-01","1","1","290","30","21552"
"30000","60036","","NO","","","no","Member Town Council - Special","1900-01-01","1","1","345","30","21553"
"30000","60099","","NO","","","no","Recorder - Boyce","1900-01-01","1","1","204","33","21554"
"30000","60247","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","224","18","21555"
"30000","60250","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","95","18","21556"
"30000","60050","","NO","","","no","Member House of Delegates","1900-01-01","1","1","258","8","21557"
"30000","60148","","NO","","","no","Treasurer","1900-01-01","1","1","153","13","21558"
"30000","60226","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","113","18","21559"
"30000","60093","","NO","","","no","Treasurer","1900-01-01","1","1","338","13","21560"
"30000","60117","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","13","18","21561"
"30000","60117","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","16","18","21562"
"30000","60189","","NO","","","no","Member School Board At Large","1900-01-01","1","1","90","26","21563"
"30000","60241","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","254","10","21564"
"30000","60241","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","341","10","21565"
"30000","60280","","NO","","","no","Member Town Council","1900-01-01","3","3","97","30","21566"
"30000","60128","","NO","","","no","Member House of Delegates","1900-01-01","1","1","165","8","21567"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","60","4","21568"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","63","4","21569"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","66","4","21570"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","86","4","21571"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","89","4","21572"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","92","4","21573"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","95","4","21574"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","118","4","21575"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","121","4","21576"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","124","4","21577"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","147","4","21578"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","150","4","21579"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","153","4","21580"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","156","4","21581"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","176","4","21582"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","179","4","21583"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","182","4","21584"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","185","4","21585"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","208","4","21586"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","211","4","21587"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","214","4","21588"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","217","4","21589"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","237","4","21590"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","240","4","21591"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","243","4","21592"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","246","4","21593"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","269","4","21594"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","272","4","21595"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","275","4","21596"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","298","4","21597"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","301","4","21598"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","304","4","21599"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","307","4","21600"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","327","4","21601"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","330","4","21602"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","333","4","21603"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","336","4","21604"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","359","4","21605"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","362","4","21606"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","365","4","21607"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","388","4","21608"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","391","4","21609"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","394","4","21610"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","397","4","21611"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","417","4","21612"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","420","4","21613"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","423","4","21614"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","426","4","21615"
"30000","60035","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","170","18","21616"
"30000","60147","","NO","","","no","Sheriff","1900-01-01","1","1","239","11","21617"
"30000","60037","","NO","","","no","Treasurer","1900-01-01","1","1","250","13","21618"
"30000","60265","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","69","10","21619"
"30000","60265","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","104","10","21620"
"30000","60271","","NO","","","no","Member School Board","1900-01-01","1","1","280","25","21621"
"30000","60271","","NO","","","no","Member School Board","1900-01-01","1","1","283","25","21622"
"30000","60066","","NO","","","no","Member School Board","1900-01-01","1","1","150","28","21623"
"30000","60021","","NO","","","no","Member School Board","1900-01-01","1","1","191","28","21624"
"30000","60336","","NO","","","no","Member School Board","1900-01-01","1","1","260","28","21625"
"30000","60148","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","152","12","21626"
"30000","60123","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","196","10","21627"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","51","4","21628"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","54","4","21629"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","74","4","21630"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","77","4","21631"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","80","4","21632"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","83","4","21633"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","106","4","21634"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","109","4","21635"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","112","4","21636"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","115","4","21637"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","135","4","21638"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","138","4","21639"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","141","4","21640"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","144","4","21641"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","167","4","21642"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","170","4","21643"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","173","4","21644"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","196","4","21645"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","199","4","21646"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","202","4","21647"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","205","4","21648"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","225","4","21649"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","228","4","21650"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","231","4","21651"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","234","4","21652"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","257","4","21653"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","260","4","21654"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","263","4","21655"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","266","4","21656"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","286","4","21657"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","289","4","21658"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","292","4","21659"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","295","4","21660"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","318","4","21661"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","321","4","21662"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","324","4","21663"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","347","4","21664"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","350","4","21665"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","353","4","21666"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","356","4","21667"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","376","4","21668"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","379","4","21669"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","382","4","21670"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","385","4","21671"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","408","4","21672"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","411","4","21673"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","414","4","21674"
"30000","60125","","NO","","","no","Member School Board","1900-01-01","1","1","30","28","21675"
"30000","60082","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","190","18","21676"
"30000","60061","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","387","10","21677"
"30000","60105","","NO","","","no","Member School Board","1900-01-01","1","1","18","28","21678"
"30000","60105","","NO","","","no","Member School Board","1900-01-01","1","1","21","28","21679"
"30000","60047","","NO","","","no","Member House of Delegates","1900-01-01","1","1","24","8","21680"
"30000","60208","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","42","12","21681"
"30000","60035","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","71","18","21682"
"30000","60031","","NO","","","no","Member School Board","1900-01-01","1","1","12","28","21683"
"30000","60031","","NO","","","no","Member School Board","1900-01-01","1","1","15","28","21684"
"30000","60316","","NO","","","no","Mayor","1900-01-01","1","1","390","29","21685"
"30000","60299","","NO","","","no","Member Town Council - Special","1900-01-01","1","1","125","30","21686"
"30000","60123","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","193","10","21687"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","62","4","21688"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","82","4","21689"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","85","4","21690"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","88","4","21691"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","91","4","21692"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","114","4","21693"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","117","4","21694"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","120","4","21695"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","143","4","21696"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","146","4","21697"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","149","4","21698"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","152","4","21699"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","172","4","21700"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","175","4","21701"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","178","4","21702"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","181","4","21703"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","204","4","21704"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","207","4","21705"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","210","4","21706"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","213","4","21707"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","233","4","21708"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","236","4","21709"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","239","4","21710"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","242","4","21711"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","265","4","21712"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","268","4","21713"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","271","4","21714"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","294","4","21715"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","297","4","21716"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","300","4","21717"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","303","4","21718"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","323","4","21719"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","326","4","21720"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","329","4","21721"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","332","4","21722"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","355","4","21723"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","358","4","21724"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","361","4","21725"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","364","4","21726"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","384","4","21727"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","387","4","21728"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","390","4","21729"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","393","4","21730"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","413","4","21731"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","416","4","21732"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","419","4","21733"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","422","4","21734"
"30000","60105","","NO","","","no","Member School Board","1900-01-01","1","1","20","28","21735"
"30000","60297","","NO","","","no","Member School Board","1900-01-01","1","1","88","28","21736"
"30000","60047","","NO","","","no","Member House of Delegates","1900-01-01","1","1","167","8","21737"
"30000","60296","","NO","","","no","Treasurer","1900-01-01","1","1","133","13","21738"
"30000","60274","","NO","","","no","Member Board of Supervisors - At Large","1900-01-01","2","2","132","17","21739"
"30000","60271","","NO","","","no","Member School Board","1900-01-01","1","1","277","25","21740"
"30000","60066","","NO","","","no","Member School Board","1900-01-01","1","1","186","28","21741"
"30000","60066","","NO","","","no","Member School Board","1900-01-01","1","1","337","28","21742"
"30000","60169","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","43","18","21743"
"30000","60018","","NO","","","no","Member City Council","1900-01-01","3","3","229","2","21744"
"30000","60273","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","196","18","21745"
"30000","60220","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","166","18","21746"
"30000","60220","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","256","18","21747"
"30000","60062","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","59","18","21748"
"30000","60300","","NO","","","no","Chairman School Board","1900-01-01","1","1","190","24","21749"
"30000","60168","","NO","","","no","Member School Board","1900-01-01","1","1","103","28","21750"
"30000","60249","","NO","","","no","Member House of Delegates","1900-01-01","1","1","235","8","21751"
"30000","60283","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","164","18","21752"
"30000","60251","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","94","18","21753"
"30000","60017","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","307","18","21754"
"30000","60245","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","32","12","21755"
"30000","60005","","NO","","","no","Member House of Delegates","1900-01-01","1","1","150","8","21756"
"30000","60005","","NO","","","no","Member House of Delegates","1900-01-01","1","1","205","8","21757"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","401","4","21758"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","421","4","21759"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","424","4","21760"
"30000","60147","","NO","","","no","Sheriff","1900-01-01","1","1","240","11","21761"
"30000","60265","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","68","10","21762"
"30000","60271","","NO","","","no","Member School Board","1900-01-01","1","1","276","25","21763"
"30000","60271","","NO","","","no","Member School Board","1900-01-01","1","1","279","25","21764"
"30000","60271","","NO","","","no","Member School Board","1900-01-01","1","1","282","25","21765"
"30000","60013","","NO","","","no","Member School Board","1900-01-01","1","1","343","28","21766"
"30000","60276","","NO","","","no","Member House of Delegates","1900-01-01","1","1","168","8","21767"
"30000","60276","","NO","","","no","Member House of Delegates","1900-01-01","1","1","223","8","21768"
"30000","60273","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","194","18","21769"
"30000","60306","","NO","","","no","Member House of Delegates","1900-01-01","1","1","21","8","21770"
"30000","60306","","NO","","","no","Member House of Delegates","1900-01-01","1","1","233","8","21771"
"30000","60016","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","2","12","21772"
"30000","60320","","NO","","","no","Treasurer","1900-01-01","1","1","138","13","21773"
"30000","60088","","NO","","","no","Member Town Council - Special","1900-01-01","1","1","111","30","21774"
"30000","60302","","NO","","","no","Member House of Delegates","1900-01-01","1","1","376","8","21775"
"30000","60236","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","227","18","21776"
"30000","60270","","NO","","","no","Member School Board","1900-01-01","1","1","5","28","21777"
"30000","60215","","NO","","","no","Member House of Delegates","1900-01-01","1","1","6","8","21778"
"30000","60090","","NO","","","no","Member House of Delegates","1900-01-01","1","1","270","8","21779"
"30000","60229","","NO","","","no","Mayor","1900-01-01","1","1","19","29","21780"
"30000","60103","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","50","18","21781"
"30000","60026","","NO","","","no","Member School Board","1900-01-01","1","1","234","28","21782"
"30000","60154","","NO","","","no","Member House of Delegates","1900-01-01","1","1","9","8","21783"
"30000","60268","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","124","18","21784"
"30000","60320","","NO","","","no","Sheriff","1900-01-01","1","1","142","11","21785"
"30000","60320","","NO","","","no","Sheriff","1900-01-01","1","1","145","11","21786"
"30000","60269","","NO","","","no","Member House of Delegates","1900-01-01","1","1","104","8","21787"
"30000","60152","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","90","18","21788"
"30000","60160","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","227","18","21789"
"30000","60198","","NO","","","no","Member House of Delegates","1900-01-01","1","1","365","8","21790"
"30000","60113","","NO","","","no","Member House of Delegates","1900-01-01","1","1","34","8","21791"
"30000","60335","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","169","18","21792"
"30000","60106","","NO","","","no","Member School Board","1900-01-01","1","1","247","28","21793"
"30000","60172","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","147","10","21794"
"30000","60172","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","156","10","21795"
"30000","60007","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","72","18","21796"
